,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,labelAtaxicGait,labelBradykinesia,labelFreezingOfGait,labelMuscleAtrophy,labelMyopathicGait,labelNoPathologicalGait,labelSittingWithTremor
1970-01-01 00:01:12.500,-0.22186188000000001,0.14329143999999999,0.97364540000000011,3.0183999999999997,-7.4312000000000005,0.60199999999999998,0,0,1,0,0,0,0
1970-01-01 00:01:13.000,-0.22859627999999999,0.14015604000000001,0.98129723999999985,11.124400000000001,25.296599999999994,-9.2274000000000012,0,0,1,0,0,0,0
1970-01-01 00:01:13.500,-0.29669179999999995,0.13585187999999998,0.94262568000000013,-8.5190000000000001,-2.6502000000000008,-14.821800000000001,0,0,1,0,0,0,0
1970-01-01 00:01:14.000,-0.27451952000000002,0.13759647999999999,0.94118607999999992,7.6440000000000001,-36.180199999999999,-12.991999999999997,0,0,1,0,0,0,0
1970-01-01 00:01:14.500,-0.23766820000000002,0.16512456,0.99710843999999998,10.998399999999998,19.6434,-7.3710000000000004,0,0,1,0,0,0,0
1970-01-01 00:01:15.000,-0.26063836000000001,0.12407400000000003,0.93820683999999999,-10.928400000000002,-31.565799999999996,5.5915999999999997,0,0,1,0,0,0,0
1970-01-01 00:01:15.500,-0.29311231999999998,0.125416,0.93717472000000002,1.9656000000000002,-0.51099999999999735,-6.7493999999999996,0,0,1,0,0,0,0
1970-01-01 00:01:16.000,-0.26997379999999999,0.1332972,0.94839872000000003,6.0312000000000001,2.9022000000000001,-2.4654000000000003,0,0,1,0,0,0,0
1970-01-01 00:01:16.500,-0.30191827999999998,0.10694764000000001,0.93426135999999982,-4.661999999999999,10.207399999999998,-3.2969999999999993,0,0,1,0,0,0,0
1970-01-01 00:01:17.000,-0.25778111999999997,0.14061231999999999,0.95096072000000009,-7.3388,-34.540800000000011,9.2959999999999994,0,0,1,0,0,0,0
1970-01-01 00:01:17.500,-0.31903975999999995,0.1200358,0.91435096000000005,3.1164000000000001,-6.4147999999999978,-12.373199999999999,0,0,1,0,0,0,0
1970-01-01 00:01:18.000,-0.23253199999999999,0.16041047999999999,0.96946080000000012,14.7896,41.752200000000002,-10.666599999999999,0,0,1,0,0,0,0
1970-01-01 00:01:18.500,-0.35175283999999996,0.095852960000000015,0.93961227999999997,-7.8260000000000005,-54.252800000000001,-4.4282000000000004,0,0,1,0,0,0,0
1970-01-01 00:01:19.000,-0.15970531999999998,0.16178908,1.01161912,-6.1166000000000009,-9.3477999999999977,9.4080000000000013,0,0,1,0,0,0,0
1970-01-01 00:01:19.500,-0.18728708000000002,0.083116159999999994,0.97272307999999996,12.5146,-26.441799999999997,5.5271999999999988,0,0,1,0,0,0,0
1970-01-01 00:01:20.000,-0.20358871999999997,0.12422284,0.99540043999999994,-0.86940000000000039,43.264200000000002,-8.8984000000000005,0,0,1,0,0,0,0
1970-01-01 00:01:20.500,-0.37668476000000006,0.15157524,0.86977948000000016,1.6561999999999983,4.9601999999999995,-8.3285999999999998,0,0,1,0,0,0,0
1970-01-01 00:01:21.000,-0.25446028000000004,0.11694188,0.96184799999999993,-4.4547999999999979,-30.485000000000003,-4.1118000000000006,0,0,1,0,0,0,0
1970-01-01 00:01:21.500,-0.29778492000000001,0.13642527999999998,0.95505503999999997,2.109799999999999,-9.2344000000000008,1.3468000000000007,0,0,1,0,0,0,0
1970-01-01 00:01:22.000,-0.23138276000000002,0.10866784000000002,0.97619519999999993,1.9683999999999999,-4.8566000000000011,-3.3222000000000005,0,0,1,0,0,0,0
1970-01-01 00:01:22.500,-0.28837627999999998,0.12717524000000002,0.96771864000000007,3.1891999999999996,-13.369999999999999,6.6668000000000003,0,0,1,0,0,0,0
1970-01-01 00:01:23.000,-0.20067536,0.14334756000000001,0.97331356000000013,-1.5105999999999999,-3.9087999999999998,-2.6389999999999998,0,0,1,0,0,0,0
1970-01-01 00:01:23.500,-0.26678227999999998,0.13280188000000001,0.94667608000000003,2.0538000000000007,2.3786,-11.6158,0,0,1,0,0,0,0
1970-01-01 00:01:24.000,-0.22455320000000001,0.12262708,0.98335172000000004,0.18339999999999995,-13.557600000000003,0.0014000000000000856,0,0,1,0,0,0,0
1970-01-01 00:01:24.500,-0.26086284000000004,0.11678084000000002,0.96058164000000001,-1.1661999999999995,0.4550000000000004,-6.1082000000000001,0,0,1,0,0,0,0
1970-01-01 00:01:25.000,-0.23308831999999999,0.11491667999999999,0.97033432000000008,6.1879999999999997,57.720600000000005,-18.292400000000001,0,0,1,0,0,0,0
1970-01-01 00:01:25.500,-0.36299636000000007,0.071601800000000007,0.83478256000000006,-6.4875999999999996,19.618200000000002,-2.9274000000000004,0,0,1,0,0,0,0
1970-01-01 00:01:26.000,-0.34357884,0.10470284000000002,0.90333923999999999,10.274599999999998,-41.955199999999998,8.5959999999999983,0,0,1,0,0,0,0
1970-01-01 00:01:26.500,-0.17124652000000001,0.12567708,1.0382346399999998,-0.28140000000000015,-23.6096,3.5139999999999998,0,0,1,0,0,0,0
1970-01-01 00:01:27.000,-0.35135023999999992,0.12300527999999999,0.92153920000000011,-5.0162000000000004,-46.759999999999998,25.5654,0,0,1,0,0,0,0
1970-01-01 00:01:27.500,-0.18845827999999998,0.14519464000000001,0.97612931999999997,-2.2932000000000001,-4.6815999999999995,-2.0117999999999996,0,0,1,0,0,0,0
1970-01-01 00:01:28.000,-0.16816724,0.15833160000000002,0.99985099999999993,-17.444000000000003,-2.7832000000000012,29.140999999999998,0,0,1,0,0,0,0
